"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Env","m__est__mean.QTL.add","m__est__mean.QTL.dom","m__est__Env:mean.QTL.add","m__est__Env:mean.QTL.dom","m__se__(Intercept)","m__se__Env","m__se__mean.QTL.add","m__se__mean.QTL.dom","m__se__Env:mean.QTL.add","m__se__Env:mean.QTL.dom","v__est__(Intercept)","v__est__Env","v__est__var.QTL.add","v__est__var.QTL.dom","v__est__Env:var.QTL.add","v__est__Env:var.QTL.dom","v__se__(Intercept)","v__se__Env","v__se__var.QTL.add","v__se__var.QTL.dom","v__se__Env:var.QTL.add","v__se__Env:var.QTL.dom"
"171","A","1","gpm492",351.93,0.0435485051679898,0.999766354215037,4.59282951635911,0.331681762244359,4.70116110748975,0.788986536488635,70.0901212090388,-1.30859705488967,-0.0277176614468913,3.1944540846863,-0.158764936444487,-2.81923554257635,0.630685752276422,0.118434440415727,0.395719773851379,7.23050645862658,0.0743008471511924,1.12221892787032,5.57855158031808,-0.0599885711563476,-0.138908392018069,2.2471488846246,0.00288220687214659,-0.51330158082105,0.090229746719718,0.0178799739639641,0.0596649136859874,0.930701399107792,0.0117850089318459,0.179372260905566
"172","A","1","csu207",354.36,1.07529872186272,0.898171274854404,2.35641508364796,0.670517664220621,3.25805813135622,0.917134912321358,69.4475074479212,-1.15835541763114,0.0907279657422866,2552.24675824802,-0.206135896329668,-546.623308011277,0.674359878311113,0.125630440447441,0.394595814551162,1140.57550745624,0.0738072218048238,215.977817993465,5.59930495996558,-0.0744430388136902,-0.134239184623528,-46.9777864083686,0.00308716860633763,51.3806683453732,0.095998655725882,0.018991161297469,0.0581786708388234,170.169374632909,0.0114880917600308,33.4353523838608
"173","A","1","gpm933",355.89,5.13948302913293,0.273282744319499,2.86213751401079,0.581154998635448,10.5750221233185,0.226960585464247,69.4149827741306,-1.21179425439294,0.305165240057168,52.7928247692647,-0.222749208515971,-7.40405710165526,0.628199642445124,0.118879288297356,0.393352791304916,10.3156002943051,0.0741703174768309,1.76020615840007,5.5134843160477,-0.0519113415562764,-0.10019672981163,2.22318752500761,-0.00183723276606878,-0.273299624356796,0.0890204731113643,0.0176546097813172,0.0580799147990713,1.10477587969624,0.0114760387411926,0.214338979108685
"174","A","1","umc2227",359.26,0.983238789325403,0.912326797195014,0.648271680385434,0.957551484549984,1.41628620152478,0.994012270585802,69.7995117673428,-1.34449986731837,0.176748079957493,28.311969304849,-0.125646006121611,-8.6504794202179,0.617295145025209,0.11785563791651,0.396220374340915,13.5828540128389,0.0745898057477721,2.80398544035364,5.48833033229701,-0.0410357030773006,-0.032291511249263,-2.99367004082096,-0.0187161062931706,0.617443534077909,0.0909197505567204,0.018015748768878,0.0604245770941244,2.43533869670637,0.0119313849823808,0.483147709108923
"175","A","1","IDP2553",364.8,0.137306172682181,0.997748509784136,8.75179688716029,0.0676118016032475,8.9014817110356,0.350674953929471,69.7655609293658,-1.40259070713531,0.284019752648546,40.2765019787541,-0.112626772755315,17.718209687402,0.596970419992225,0.114326320543624,0.394283657993132,175.272357479215,0.0741519450583441,38.0738555510804,5.48362290312477,-0.042177715946298,0.0124500216468437,-179.2270016812,-0.0233099225744383,27.6317766522229,0.0873678390644577,0.0173075902942736,0.0591752434000492,38.0963047159862,0.0116773937354321,7.47827826039985
"176","A","1","ufg13b",367.56,0.820869029710228,0.935628585727516,2.19746312938399,0.699493750421415,2.85697179753765,0.943010004590434,70.1976329173473,-1.44585096535959,-0.179735733904374,24.8214313680014,-0.0444881203201849,-7.41119806526632,0.591323526939115,0.111366419353521,0.390338686192821,12.7058969744063,0.0731423913461124,2.67258993011843,5.55038238276097,-0.0530311081877086,-0.104803271552417,-3.36900135651253,-0.00703991447884747,0.66319780945752,0.0830445503797957,0.0163969476499179,0.0580078747070595,2.28519785832996,0.0114391931287024,0.453410012197667
"177","A","1","ufg77",371.56,0.0730957342369242,0.999348178730678,13.7590204989427,0.00810524011563366,13.8672080964896,0.0852929242970419,70.2906241336861,-1.43360928235467,-0.183868908278595,-12.255508955003,-0.113597442819566,66.1841157720743,0.605679315891923,0.113884968238804,0.392299873038851,56.3089825525008,0.0734680564426389,12.3901244665087,5.59449624764607,-0.0572127912049486,-0.11174177612859,-114.428117172347,-0.00561596621460936,10.0104139485513,0.0832988630607825,0.0164453996600812,0.0569476697284838,19.2329577141108,0.011232520359222,3.83782591453242
"178","A","1","umc1917",373.16,0.289216548286474,0.990499602332521,3.55067391568252,0.470215211738373,4.03929749950157,0.853560599578306,70.5271220026618,-1.43419017111677,-0.413777681324055,3.16002824959364,-0.0479746910831125,-3.14709264613673,0.633733485611269,0.119927082262421,0.396446593355629,7.40575778523069,0.0746135685156631,1.17856396367915,5.56102332565114,-0.0490556762543659,-0.124010850074606,1.92675536505789,-0.00751925044692315,-0.438738109179323,0.0908951439912857,0.0179915436578379,0.0602539637925406,0.967921425032554,0.0118977366609258,0.186597911374639
"179","A","1","isu041b",375.56,0.719151109559073,0.948946368359068,0.43348756403106,0.979644505497571,1.2691608967058,0.995910431985436,70.0161698835261,-1.31982933110967,0.199220565650285,-677.959562385654,-0.173191404558656,53.77546270752,0.648072624910323,0.123380522792496,0.398180117998185,400.141210329741,0.0750793444704434,78.4976068367658,5.51413142110709,-0.0492943846546226,-0.0522566864293011,-46.1842060852653,-0.0131260498351777,16.1004808451998,0.0933857622766722,0.018556246594594,0.0592943079041869,60.2526353413353,0.0117288969247673,11.8130453516008
"180","A","1","ufg43",381.96,0.33230887775652,0.987634185040595,3.05228678634563,0.549113782986596,3.28804782008003,0.915002733268691,69.9125986734958,-1.476977361971,0.019297016334318,352.239057194116,-0.0717584719449541,101.758774307534,0.615182236198584,0.117637075337799,0.387061654724673,284.345814841202,0.0730617310297025,56.1357737498874,5.54239952723134,-0.0465889988597586,-0.0568862868590419,-126.810731482548,-0.0187711756003387,19.1882627474935,0.092737294891777,0.0184197721264081,0.0613360210244615,51.8649971671854,0.0121156206599576,10.2632819533891
"181","A","1","bnlg1811",384.76,5.32937379446507,0.255139711394159,2.72855409782427,0.604227339922828,6.42512256831244,0.599724500659885,70.1633604603159,-1.43343291703087,0.113464459688334,-5472.70343867836,-0.113703326509184,850.779886907384,0.578365989771613,0.110071167829993,0.383079114969509,1038.04977014029,0.0719896488358124,179.961690784034,5.52152389143568,-0.0445893721838055,-0.0721498266577697,-647.73402532486,-0.0118883094293857,-60.7255204654431,0.085454746862046,0.0169761785155192,0.058997663704628,309.328290286345,0.011642165040238,60.4680810962956
"182","A","1","IDP1953",387.66,1.4348457862744,0.838116602943168,6.62218136861217,0.157252929626375,8.31759945203667,0.403076940295005,71.2661442438214,-1.41690194560928,-1.02292563474124,75.9586749292778,-0.0847729006267719,237.614993186908,0.639149587858227,0.122634616607591,0.40425483363672,1285.53907578935,0.0762399413784852,265.987459360127,5.53348499907938,-0.0426887099483028,-0.0577686740965128,-1166.3532472794,-0.0182343672387502,123.178823250777,0.0859975868633155,0.0171484881038232,0.0568832313276554,287.467850540301,0.0112483831225658,57.5585352895394
"183","A","1","IDP99",389.16,1.30172235751362,0.861083240400462,7.07626951095856,0.131912207197776,8.74989571850733,0.363831877192651,71.2006581474257,-1.41264234258416,-0.966352388113126,-90.3035583270807,-0.0893864569142938,989.453079825562,0.638013073006731,0.122477992892154,0.400426399515067,4702.85362336054,0.0756225632162365,968.604198345394,5.54587895514764,-0.0440635788645357,-0.0665955766848187,-4384.76928262944,-0.0171781032688487,441.83948018149,0.0859146922074863,0.0171298107282177,0.056328705719054,1049.91598578286,0.0111440854002691,210.347003080121
"184","A","1","dupssr26",389.48,4.82890996834382,0.305307107673352,3.91945537893672,0.417016111113627,7.87087825758909,0.446183834412766,70.9918914155991,-1.35969802520844,-1.07957830768473,91188.1732206181,-0.0628368949201109,-20054.1003576084,0.655830389750086,0.125150131110636,0.395766845986324,23745.0575547893,0.0748235515502677,5063.78677703936,5.56857808022065,-0.0497753398507286,-0.0791523400763063,-10898.4943282801,-0.0179775381825906,2410.65126566104,0.089886553909392,0.0178700716290953,0.0571935880633208,3886.59248008908,0.0113121231265186,799.367506491456
"185","A","1","umc2228",390.16,4.41518351255036,0.352723317539291,2.44913261668239,0.653766954756479,6.44651615777224,0.597346001763037,70.8416065337194,-1.47916242205126,-1.02696555210773,19100.0634507503,0.00479826471781398,-1869.97038954385,0.671857146378508,0.128991514531341,0.399645563130093,6089.87975883936,0.0757760765919312,1205.27146775365,5.54963647138581,-0.0429097065083556,-0.0665282322128802,-2235.45058362335,-0.0224908731402216,430.561601938183,0.0968020615861948,0.0192429198939061,0.0604666060411744,989.45688096573,0.0119514593748265,194.824886443244
"186","A","1","IDP252",391.54,1.4005125143755,0.844105934068362,0.452840685465281,0.977926556921533,2.01834517426437,0.980444275599183,71.3170603967215,-1.49357727122887,-1.01209344316718,-29.844165593475,-0.0106001877610018,-282.970039129835,0.638643815883776,0.122587443023426,0.399209254052864,1342.86333598607,0.0753646903624315,269.729841372385,5.50936578109883,-0.0356753921156763,-0.0585502981685198,-7.74661888807287,-0.0235587559882343,22.8023804628965,0.0847981771287114,0.0168148416272638,0.0556238566143352,190.242374603099,0.0109825141791767,39.1813853259136
"187","A","1","gpm815a",391.64,1.42263739079834,0.840251140384721,0.45616129600464,0.977625950149821,2.03471710222866,0.979929006725006,71.3310967702011,-1.49045210320376,-1.00935401030673,-299.183634957784,-0.011706710353005,-250.204273007134,0.63950594478564,0.122801120359105,0.398140875962108,1292.63560360191,0.0751850070938254,260.347638936512,5.50932830701931,-0.0358503304133624,-0.0570491508759854,-30.8129668540601,-0.0238351910664056,25.0517058393701,0.0853354010847476,0.0169221116642991,0.0557042240473257,187.19286105868,0.0109996283163444,38.5414014198897
"188","A","1","gpm251",393.19,2.16295427979052,0.705816962641168,2.33149886994701,0.675040240671275,4.29402106133526,0.829669438740597,71.3124881943089,-1.49215133424871,-1.17736746295167,2059.01387120732,0.0161955811598074,-519.047505118032,0.663333613305262,0.127175399316899,0.395030649356071,1783.17457243051,0.0748494993155714,348.629237491595,5.54395992591597,-0.0424795122191714,-0.0409693471114206,-615.703194535686,-0.0262701117571852,126.563334496704,0.089686830911963,0.0177461174788997,0.055574603021455,274.065651580161,0.0109784746653669,54.4809027920079
"189","A","1","aoc1",394.51,6.27924214844943,0.179242289003108,2.62570195823365,0.622276951636611,12.0699594688674,0.148109653796042,71.3164680430572,-1.49344651733898,-1.26606113733053,40.2428190852899,0.0106508330837543,-5.67197440829987,0.63866466182723,0.122590969026526,0.394792642503813,8.79913272389795,0.0748686104860343,1.51474125747306,5.50937094626199,-0.0356762469993454,-0.0989842776828679,1.81795893244415,-0.0172402047651731,-0.20665208614867,0.0911998963041985,0.0180842589418564,0.0596167097309987,0.980955439090646,0.0117786888560138,0.190300421183773
"190","A","1","umc2229",395.66,13.3113552095869,0.00985052957123526,3.81455773561807,0.431684051287616,16.9086902367146,0.0310740499918734,72.8521839488033,-1.68675172837173,-1.91783383289001,-46302.4314216151,0.0863578800793305,6959.20562626696,0.665631850885398,0.126654790359529,0.401037474888586,7902.5793787485,0.07575687639308,1358.27085062678,5.59809123233143,-0.0378607474158829,-0.152450902065733,-1750.19673332738,-0.0126194135791347,-629.738254770525,0.0901731826024351,0.0178463068600774,0.0579358822649935,1677.8288537403,0.0114427034276674,329.980790578096
"191","A","1","gpm850c",395.95,9.71931280782446,0.0454307797228623,2.69045869947249,0.610885247206691,13.4988044690475,0.0958010283704708,72.7825527742421,-1.70805166960762,-1.95500218731696,-51434.9173039762,0.116862821894764,6875.98151467141,0.66459417817513,0.126991993930928,0.401281987251556,11702.4891966706,0.0759988978513533,2001.95725655177,5.57171578691981,-0.0351085116991451,-0.144170130096526,328.468416203269,-0.0151852999046065,-699.052674657746,0.0906215177114364,0.0179459662961878,0.0583838739016217,2157.90878138793,0.0115278378972067,423.648327406052
"192","A","1","bnlg2295",396.56,7.92182335228893,0.0944842479606525,3.03449239015918,0.552069866589572,11.5115561914567,0.174363299801341,73.417421188268,-1.79469805158736,-2.05222239537959,-132980190.224761,0.122014423447186,20160694.5378404,0.714032836083832,0.135404600684572,0.401152273742601,41802025.7458474,0.0759210980600113,7461339.73869398,5.61927270100513,-0.0311378473487665,-0.145010302367813,-6672984.02558892,-0.0158676795357444,-1230957.50113553,0.100961174471921,0.0199665558024593,0.0572599075756991,7977705.75285538,0.011307051157637,1567858.10265571
"193","A","1","gpm181",397.33,6.16513952002239,0.187150321506877,3.92289957224875,0.416540807456574,10.5908407488721,0.225977341727356,72.7907465756801,-1.70036416618178,-2.16232961508152,-5974.36085057787,0.137356496484258,1216.64048707782,0.679441102761731,0.12968752349573,0.402146463873507,5916.35053665666,0.0761557753074262,1141.81484952962,5.6095196246139,-0.0416019136277997,-0.151341116533336,-1783.34911571542,-0.0150404573408365,152.841828294508,0.0898090243610937,0.0177820774536609,0.0569642193269901,996.692930684123,0.0112493849797686,196.280035147964
"194","A","1","gpm532",397.34,6.1759855319393,0.186385404348716,3.90410516301333,0.419139339111789,10.5810072800231,0.226588167949809,72.7941239449858,-1.70107027853849,-2.16447052163331,-5959.03791575223,0.137778412271957,1216.0783574986,0.679477606851473,0.129704749153607,0.402175474887423,5872.28083185057,0.0761619198691029,1132.03277548315,5.60932088114086,-0.0414606110735641,-0.151375823954477,-1759.64048893841,-0.0150966695983436,146.077626532633,0.0897997243703115,0.0177808497560301,0.0569624458698196,989.674129061388,0.0112491562082925,194.904180506706
"195","A","1","gpm198",398.44,5.38188102766024,0.250308979444954,2.94095514858545,0.567754545180577,9.18038319533878,0.327308443242356,72.5522995824095,-1.61251256155968,-2.01528422845797,-961.940089282588,0.10896956917105,-1635.65274333632,0.682857942554424,0.130365200279014,0.401417285683726,5759.44497038869,0.0759262859828572,1095.34403246963,5.60223010140414,-0.0408839501655537,-0.144343114812035,-767.989969505533,-0.0159008065328361,28.9113726498635,0.0887579199969106,0.0175965173205063,0.0555773334697533,887.164849837461,0.0109784159326649,177.190482707664
"196","A","1","IDP376",398.98,5.53135384444699,0.236987167777102,8.15560637604573,0.0860415927284545,14.6656484156095,0.0659821920970453,72.5136677241296,-1.65570038695373,-2.06206200817615,12390.6217166294,0.119500569293124,-1156.86401361784,0.664274541075944,0.126740679023803,0.407785508541088,7820.28115306674,0.0769742937523537,1689.23135788106,5.58522247147036,-0.0408615439787669,-0.122427273475628,-7507.80165820897,-0.0168684809443273,772.689422244166,0.0866933799345768,0.0171643768062291,0.0568734304038469,1912.31158014714,0.0112237163055892,392.036916117354
"197","A","1","bnlg2086",399.57,5.46958552802381,0.242415900252758,3.39815969753273,0.493531333070259,10.001578777955,0.264915123185191,72.5277169781023,-1.62125253483091,-1.88204422258795,-270225.411374935,0.0777602016075228,21803.664835972,0.672360471051523,0.128285960803252,0.402082742824603,137289.679210264,0.0760421489675542,24366.3368822206,5.58169272211716,-0.037115237576169,-0.159093812000462,19469.7645513262,-0.0137551769723034,-5984.15971524448,0.0888982624450932,0.0175908261147607,0.0568772540943467,20291.0187107038,0.0112320557100517,4027.03080103261
"198","A","1","umc2112",399.67,5.67959286529005,0.224388337236725,3.41031971424798,0.49164476301525,10.0531700099971,0.261313898821213,72.2750523023768,-1.72607131423071,-1.93057207650398,123449.658478057,0.138246377987235,82239.6259754479,0.690642396064543,0.130103696180917,0.404500163713499,115777.546902161,0.0753750452127483,20034.7519077331,5.62849208112125,-0.0423680353992056,-0.164940308861291,-7385.87933123415,-0.0142316772737814,-11207.0666980365,0.0894264522362468,0.0176854903771346,0.0563571724334055,19608.3288605345,0.0111247507925991,3910.9183104911
"199","A","1","asg3",400.27,11.4456753374068,0.0219864850308851,7.16877883933578,0.127233348088575,18.0472942345033,0.0208746959864006,72.7705016673832,-1.69425720196395,-1.81551354198785,-15938280.7928473,0.0843634536926518,2431375.44169081,0.666221578942833,0.127143864512451,0.407523486522351,3216290.15514924,0.0769565107989731,641665.258857166,5.63679653627046,-0.0436890252292082,-0.125899897523327,-3245935.66813166,-0.015504258273803,176122.853441532,0.0921241949504076,0.0182464488701381,0.0596746602715154,882112.27470511,0.0117739705568221,177536.605754075
"200","A","1","IDP1986",402.87,5.55276859685821,0.235129869485614,5.68083948085508,0.224284919709355,12.0627352414127,0.148426664299333,72.502182295727,-1.65389557092384,-2.05945573040138,762.577260212503,0.125389406907948,-162.786220094043,0.664106697387695,0.126707789635553,0.407200042168303,487.594662192508,0.0768865757945045,102.056109592632,5.58475516779482,-0.040867739751578,-0.126513913687622,-353.856686154453,-0.0160761614787093,28.1102054510752,0.0875806171089596,0.0173400444489278,0.0574144046487749,118.125709009741,0.0113297741588496,24.4099547624081
"201","A","1","csu3",403.37,5.46827947011979,0.242531842416892,4.30894073594029,0.365806872080515,10.4259531596853,0.236392503286686,72.5156075672357,-1.65031916258864,-2.04162947154083,301.351872039382,0.103869088953507,185.239384040884,0.665176114767009,0.126913386691401,0.404832878133221,1397.56306454842,0.0765124043933913,269.622467243944,5.60073844732146,-0.0413010301572103,-0.127214521968938,-551.633776904258,-0.0154502652248355,8.60741357742756,0.0877064878227706,0.017363739356458,0.0569542898685573,268.387277919403,0.0112495898181778,54.4512551601215
"202","A","1","gpm305",405.38,6.36985045147237,0.173177813408577,2.78353961264888,0.594677397421899,9.9223872248686,0.270515650891149,72.2539338330575,-1.67968816814408,-2.04582825885969,529.738318877329,0.124584281130774,21.0319680979033,0.685801617537947,0.130798959513595,0.401326034950841,257.316643309691,0.0758654271376751,48.2009824424285,5.59026262278962,-0.0404794657870978,-0.133259311307597,-39.3649122064669,-0.0159771726451984,0.612811300340625,0.0913527319030257,0.0180739430084223,0.0571209226010687,41.6529112149838,0.0112790495752667,8.09475610121098
"203","A","1","IDP1605",409.13,3.87006097046953,0.423876709626866,3.97159092232552,0.40986425327974,7.40098970352652,0.494049963461139,71.8158768045205,-1.52400313926806,-1.54547843333839,1569.08583456572,0.00182206189676248,1.15795016902097,0.646822579759359,0.124200532705769,0.396020433030141,747.962605033846,0.074951595269388,146.546605268071,5.53467462465526,-0.0356792419555046,-0.0544003402677174,-450.64393224538,-0.025727843847503,41.5095328526363,0.0856391882437097,0.0169474004955814,0.0551627862972133,144.832608375889,0.0108860870080832,28.4348813216836
"204","A","1","IDP751",410.97,2.20160379101566,0.69873566588474,1.35176682927204,0.852533327566749,3.8032861348343,0.874421145037471,70.9576814661223,-1.27102716310186,-0.833940320746424,646.435704308896,-0.155119485246906,-245.460111453434,0.66073582653593,0.124255381648313,0.404846400129725,243.541243898973,0.0756960546695491,41.4932377326927,5.58161474835873,-0.0577505923508798,-0.103029773622356,8.45729274556309,-0.00823700683996218,-6.9441392112313,0.0876513798327117,0.0173503445980112,0.0562047083981788,38.7076669240352,0.0111019482901638,7.43324894848627
"205","A","1","mmp61",410.98,2.10577076252408,0.716312270826021,1.34375892507658,0.853908663551739,3.63724724563684,0.888280846225459,70.9272280248433,-1.25958080751332,-0.813603191809345,9976.66641667582,-0.161363600963626,-3947.64805693142,0.660822095727987,0.124238586846862,0.404436201238979,3860.53669940547,0.0756019307844677,665.301537619083,5.58242138667609,-0.057785322397725,-0.102188151325082,-38.6818706714663,-0.00835622667141834,-90.3947911177408,0.0883554769213341,0.0174894360991124,0.056558570587723,640.3543540432,0.0111719246142535,123.003992331182
"206","A","1","lim497",412.08,2.26499593820999,0.687149140310938,1.93763610737448,0.747228191137656,4.44794091550168,0.814618580227976,70.9631160953578,-1.27253749201935,-0.85006841794367,1859.51615848635,-0.153238005282543,-645.158395020836,0.660641716329413,0.124249531954117,0.406209445331574,674.187665350663,0.0759614406562793,128.139621801601,5.5811485437603,-0.0577076961907607,-0.100492393526827,-159.592054733567,-0.00800529400238948,18.1333177805019,0.0874753333630234,0.0173154865792986,0.0562719042355495,120.998291930425,0.0111140302389864,23.2773072563453
"207","A","1","umc2025",415.38,3.34173457599051,0.502347061115604,1.91742420983117,0.750943444498545,5.36401980712463,0.718054360907807,70.9466133949242,-1.27821007130433,-0.87094269615896,19.2129070183446,-0.201831826626596,0.665785391700741,0.659701195017626,0.124105228932037,0.408173729362212,5.63290323099417,0.0764217511680104,1.04286592994743,5.5789515405082,-0.0573142104510643,-0.115384043323666,-0.680741479836991,-0.00668340934470347,0.0177180248335314,0.0874288334096926,0.0173054825162152,0.0567785940977881,0.93222911765164,0.011216442788854,0.181676231271755
"208","A","1","mmp39",423.58,0.397150113194337,0.982709567018364,1.74166432308444,0.783136065511092,2.32648855897463,0.969331611815122,70.7307384699492,-1.33455036217127,-0.491802452923732,-43.8087338385062,-0.150651765891809,-1.34559589575336,0.637626533700369,0.120576938624115,0.407340565222714,114.626757003805,0.0765361530687011,20.0020344318191,5.51105085724344,-0.0426582788545216,-0.0872849606717865,29.5168003651954,-0.00312094975153184,-13.1381251465432,0.0889922441399015,0.0176044776945865,0.0591170066908559,17.8827121206791,0.011670135134185,3.50577060917312
"209","A","1","umc1515",428.98,5.05591368466855,0.281608368582273,4.10069664744077,0.392549539230756,8.24880350695017,0.409551493711064,70.9400189564724,-1.4511617977945,-0.510887427787984,-11997.6996665033,-0.083684047321026,1949.86865848142,0.656400506081611,0.121583038465447,0.403604421053661,2529.52406968957,0.0752493317333525,475.590794858614,5.61949204231222,-0.0714396860089631,-0.14440147385907,-1303.15064806347,0.0117787164698633,-38.6536428094017,0.0929055852134762,0.018325324547394,0.0594963770100298,599.657630522456,0.011728855518939,120.024939982112
"210","A","1","myc7",429.58,2.77810397855477,0.595618236921601,2.125560423721,0.712678036997192,5.8157853756571,0.667857903549351,70.3768984093665,-1.38793004415671,-0.332434942135661,34.0948523779189,-0.0969837795310151,-3.5459479637809,0.659396332048434,0.122821392259882,0.403753053180906,9.04624236001005,0.0755480116857777,1.53819842900494,5.57969654028518,-0.0658122069473168,-0.128486786126106,0.329414274523454,0.00800576824520301,-0.25971715512093,0.0940676570262842,0.0185622598884933,0.0598322338959472,1.48538079285513,0.0118034967461151,0.286781936497599
"211","A","1","IDP1457",430.79,0.361443672918894,0.985510143993527,2.09327506374779,0.718607969733313,2.43794453252311,0.964561870138876,69.9959302986337,-1.40405657507236,-0.0461686743763769,9425.98839164248,-0.0790223893528169,-636.483029455311,0.680024979080013,0.126517133422945,0.418618433195373,7349.87183050981,0.0783472625368476,1335.23638767583,5.59087051159921,-0.0680325159080132,-0.132290503645394,729.409752033508,0.0115440317847635,-315.686252262205,0.0968100965909917,0.0191182545995515,0.0618212155879219,1168.29991408931,0.0121962581552355,231.904227730264
"212","A","1","gpm104",431.65,0.574192020198729,0.965887912272644,2.9944643439305,0.558752206187872,4.31212129065028,0.82792221842971,69.7985973930467,-1.37987737550961,0.049210522072695,32824.4578551209,-0.0975488736537982,-1592.15549726327,0.680685322518505,0.126651661848728,0.411268326631397,19871.5155359253,0.0768741989704607,3533.1722358797,5.57363077460118,-0.0657352458538632,-0.138309130202144,4619.26133508504,0.011692841087484,-901.046105241842,0.0969182024123579,0.0191447277754895,0.0606360767321598,2885.03116620541,0.0119607107264739,563.757576089472
"213","A","1","gpm787b",431.73,1.10404997101233,0.893629101684724,2.01814960937283,0.732420493879927,3.34796323812194,0.910663671423896,69.8133597336811,-1.39785152161084,0.0305060567595595,57136.8329447656,-0.0945068436291094,-20.9828133692127,0.682021604461322,0.126735547827121,0.410116004587053,24426.93231241,0.0765438136298959,4478.82946982883,5.59121184135412,-0.0691387658684986,-0.127324335942559,-327.665701061596,0.0102953497603044,-289.883120528079,0.097122690332403,0.0191872826481162,0.0603627122040084,3927.01641132378,0.0119093868979388,765.828196911008
"214","A","1","AY111680",431.98,2.69798723249608,0.609566866938647,2.13241267377028,0.711420147800896,5.08462503182403,0.748494195472465,69.7476327805545,-1.38420094173736,0.0646953192025433,505530.438940686,-0.0854535682115655,-53490.7485742565,0.683852139581795,0.127250893567082,0.410057203721681,125594.081167893,0.0766428532811979,22154.2786743633,5.59277917846746,-0.066042094456046,-0.13058373528239,-4464.01978885478,0.00899767540147914,-2958.50062970344,0.0993257732175374,0.0196192005686115,0.0615841650946504,23188.2151188693,0.0121525508345265,4483.97289389749
"215","A","1","IDP2367",432.06,1.2382156812462,0.871767465410077,3.84098409075004,0.427953842175358,4.80252509606699,0.778458978999448,69.9985160381455,-1.40450321412772,0.198322901653078,-85761.4665332358,-0.130388389816145,27704.1844610937,0.680081071246845,0.126524271913088,0.418780698223873,35744.4139151903,0.0782755249334118,6586.50046421629,5.59116752807249,-0.0680657129992287,-0.107524581485277,-13718.6979257107,0.00882780364659987,-923.153352181154,0.0978143799287687,0.0193165835028333,0.0620751967661893,7286.93439573901,0.0122491573904781,1436.91612234074
"216","A","1","IDP2412",434.36,2.89547202856719,0.575467518585588,2.19658212131704,0.699655066263235,5.77894399593182,0.671977669883503,69.9780669240136,-1.40260551722323,-0.0320639143520445,77494.9017914433,-0.0798084340686773,-7447.53970056001,0.679873617319647,0.126506619792631,0.410681208303446,19293.7466664904,0.0767989911255691,3313.69327977696,5.58990639025637,-0.0678656431632131,-0.132893258052454,1030.70810324067,0.0101061008929612,-553.68521157348,0.0970076108438137,0.0191572810080498,0.0607226120856233,3267.13374312532,0.0119826914514071,630.794401744211
"217","A","1","gpm429c",434.37,2.62445647107186,0.622496936583915,2.2340754043576,0.692795857620981,5.66734198873435,0.684437707163581,69.9784030780987,-1.40266139360917,-0.0139992964248254,1004.46003144809,-0.0817351795770992,-95.5542747075602,0.679855288846039,0.126504349231812,0.410402405323586,262.30656391618,0.0767520266696757,44.6016325156077,5.58981539026539,-0.0678537099131453,-0.133001769406907,20.6035480057051,0.0100510996806847,-8.36039175176654,0.0973150905049462,0.0192180023920194,0.0608725597239508,43.3727767921055,0.0120131101045757,8.37391517134671
"218","A","1","AY109678",435.68,1.45465381637816,0.834642462532493,4.12587497930335,0.389238477610877,5.68821766257845,0.682109669723214,70.5974529049607,-1.46087801507428,-0.299913647988946,-25872.145371606,-0.0550823326789584,2483.87664807739,0.698392488982139,0.129591891107334,0.415735543413631,9877.05972651459,0.0775901399020182,1901.89532194029,5.62783234123159,-0.0712034098218503,-0.146870887833673,-4666.22736407239,0.0113050780365912,275.789806031131,0.103294894086996,0.0203979527603321,0.0640002049996974,2154.87255362478,0.0126298787299392,421.29901362851
"219","A","1","IDP194",435.73,1.53648466471462,0.820159609673541,4.74720601950189,0.314232634194842,6.36579669353922,0.606328806541096,70.5930142313329,-1.46244662309597,-0.316762401053695,-28886.9724557783,-0.0522206079110673,2863.93876746448,0.699607714087888,0.129714779276158,0.418094337063347,10730.4162034768,0.0779887506813934,2099.33074318651,5.63335602273767,-0.0720986610348432,-0.154411437554213,-5920.38217705135,0.0121641843958446,418.253437319759,0.0972834540223154,0.0192104989440177,0.060511010610953,2285.92724200447,0.0119417607762299,446.869298427015
"220","A","1","mmp143",436.28,3.28014243565688,0.512084655629504,4.39438249151005,0.35525531277452,7.23539467421828,0.511461555391593,70.7433503415098,-1.4823774418116,-0.235314324768859,-34752.0377276491,-0.0774120612622262,6586.57744783693,0.702144478009782,0.129966718110037,0.420714279357927,9155.22880969148,0.078384002443622,1686.08032686873,5.65088810386827,-0.0733347973926747,-0.156873147390118,-2732.2003206247,0.014378492742751,-213.388484121326,0.0991816101998271,0.0195894415154399,0.0619252512773662,1746.18500602975,0.0122157402284122,343.135517740912
