Height,lw,ln,p,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10
78.25610229,0,1,0,0,0,1,0,1,1,1,1,0,0
82.46633363,0,1,0,0,0,1,0,1,1,1,1,0,1
81.5739298,0,1,0,0,0,1,0,1,1,1,1,1,0
85.47691668,0,1,0,0,0,1,0,1,1,1,1,1,1
131.4593211,0,1,0,0,0,1,1,0,0,0,0,0,0
134.8578522,0,1,0,0,0,1,1,0,0,0,0,0,1
133.840255,0,1,0,0,0,1,1,0,0,0,0,1,0
136.5743081,0,1,0,0,0,1,1,0,0,0,0,1,1
134.0851563,0,1,0,0,0,1,1,0,0,0,1,0,0
137.1007528,0,1,0,0,0,1,1,0,0,0,1,0,1
136.1897711,0,1,0,0,0,1,1,0,0,0,1,1,0
139.9705397,0,1,0,0,0,1,1,0,0,0,1,1,1
132.8732477,0,1,0,0,0,1,1,0,0,1,0,0,0
134.6251338,0,1,0,0,0,1,1,0,0,1,0,0,1
135.1584716,0,1,0,0,0,1,1,0,0,1,0,1,0
137.7126322,0,1,0,0,0,1,1,0,0,1,0,1,1
134.6065537,0,1,0,0,0,1,1,0,0,1,1,0,0
139.3167525,0,1,0,0,0,1,1,0,0,1,1,0,1
136.8472734,0,1,0,0,0,1,1,0,0,1,1,1,0
141.4773156,0,1,0,0,0,1,1,0,0,1,1,1,1
133.2776378,0,1,0,0,0,1,1,0,1,0,0,0,0
135.9844082,0,1,0,0,0,1,1,0,1,0,0,0,1
136.9271324,0,1,0,0,0,1,1,0,1,0,0,1,0
138.3192487,0,1,0,0,0,1,1,0,1,0,0,1,1
135.3222581,0,1,0,0,0,1,1,0,1,0,1,0,0
139.3005385,0,1,0,0,0,1,1,0,1,0,1,0,1
137.3073258,0,1,0,0,0,1,1,0,1,0,1,1,0
141.6656061,0,1,0,0,0,1,1,0,1,0,1,1,1
134.3291268,0,1,0,0,0,1,1,0,1,1,0,0,0
136.1358185,0,1,0,0,0,1,1,0,1,1,0,0,1
135.7141082,0,1,0,0,0,1,1,0,1,1,0,1,0
139.4906836,0,1,0,0,0,1,1,0,1,1,0,1,1
136.5730393,0,1,0,0,0,1,1,0,1,1,1,0,0
139.3763556,0,1,0,0,0,1,1,0,1,1,1,0,1
139.4340078,0,1,0,0,0,1,1,0,1,1,1,1,0
141.6038223,0,1,0,0,0,1,1,0,1,1,1,1,1
134.3657357,0,1,0,0,0,1,1,1,0,0,0,0,0
137.8428065,0,1,0,0,0,1,1,1,0,0,0,0,1
136.2416256,0,1,0,0,0,1,1,1,0,0,0,1,0
139.2542267,0,1,0,0,0,1,1,1,0,0,0,1,1
136.6166969,0,1,0,0,0,1,1,1,0,0,1,0,0
140.5271733,0,1,0,0,0,1,1,1,0,0,1,0,1
140.3096964,0,1,0,0,0,1,1,1,0,0,1,1,0
141.0313596,0,1,0,0,0,1,1,1,0,0,1,1,1
135.643724,0,1,0,0,0,1,1,1,0,1,0,0,0
137.2164914,0,1,0,0,0,1,1,1,0,1,0,0,1
136.1616735,0,1,0,0,0,1,1,1,0,1,0,1,0
139.2943754,0,1,0,0,0,1,1,1,0,1,0,1,1
138.3301904,0,1,0,0,0,1,1,1,0,1,1,0,0
141.1829163,0,1,0,0,0,1,1,1,0,1,1,0,1
140.2869785,0,1,0,0,0,1,1,1,0,1,1,1,0
142.7439452,0,1,0,0,0,1,1,1,0,1,1,1,1
136.1130098,0,1,0,0,0,1,1,1,1,0,0,0,0
138.7996334,0,1,0,0,0,1,1,1,1,0,0,0,1
139.0516037,0,1,0,0,0,1,1,1,1,0,0,1,0
140.2053681,0,1,0,0,0,1,1,1,1,0,0,1,1
138.9136809,0,1,0,0,0,1,1,1,1,0,1,0,0
140.8506006,0,1,0,0,0,1,1,1,1,0,1,0,1
140.9037097,0,1,0,0,0,1,1,1,1,0,1,1,0
144.0299546,0,1,0,0,0,1,1,1,1,0,1,1,1
135.6416905,0,1,0,0,0,1,1,1,1,1,0,0,0
139.4477083,0,1,0,0,0,1,1,1,1,1,0,0,1
138.111667,0,1,0,0,0,1,1,1,1,1,0,1,0
141.3099007,0,1,0,0,0,1,1,1,1,1,0,1,1
139.303905,0,1,0,0,0,1,1,1,1,1,1,0,0
141.877298,0,1,0,0,0,1,1,1,1,1,1,0,1
141.9622406,0,1,0,0,0,1,1,1,1,1,1,1,0
145.4005341,0,1,0,0,0,1,1,1,1,1,1,1,1
69.61589876,0,1,0,0,1,0,0,0,0,0,0,0,0
73.8667246,0,1,0,0,1,0,0,0,0,0,0,0,1
72.12387248,0,1,0,0,1,0,0,0,0,0,0,1,0
75.20943418,0,1,0,0,1,0,0,0,0,0,0,1,1
73.49436988,0,1,0,0,1,0,0,0,0,0,1,0,0
76.57110467,0,1,0,0,1,0,0,0,0,0,1,0,1
74.71536496,0,1,0,0,1,0,0,0,0,0,1,1,0
79.7331627,0,1,0,0,1,0,0,0,0,0,1,1,1
71.12874971,0,1,0,0,1,0,0,0,0,1,0,0,0
72.91040299,0,1,0,0,1,0,0,0,0,1,0,0,1
72.76046632,0,1,0,0,1,0,0,0,0,1,0,1,0
76.64368324,0,1,0,0,1,0,0,0,0,1,0,1,1
72.53502742,0,1,0,0,1,0,0,0,0,1,1,0,0
75.57999513,0,1,0,0,1,0,0,0,0,1,1,0,1
76.1001177,0,1,0,0,1,0,0,0,0,1,1,1,0
80.54817939,0,1,0,0,1,0,0,0,0,1,1,1,1
70.34588755,0,1,0,0,1,0,0,0,1,0,0,0,0
74.53634623,0,1,0,0,1,0,0,0,1,0,0,0,1
73.6026321,0,1,0,0,1,0,0,0,1,0,0,1,0
77.32969784,0,1,0,0,1,0,0,0,1,0,0,1,1
75.28047038,0,1,0,0,1,0,0,0,1,0,1,0,0
76.00324172,0,1,0,0,1,0,0,0,1,0,1,0,1
76.016726,0,1,0,0,1,0,0,0,1,0,1,1,0
80.08982183,0,1,0,0,1,0,0,0,1,0,1,1,1
72.35609933,0,1,0,0,1,0,0,0,1,1,0,0,0
75.46797609,0,1,0,0,1,0,0,0,1,1,0,0,1
73.83849931,0,1,0,0,1,0,0,0,1,1,0,1,0
79.43271956,0,1,0,0,1,0,0,0,1,1,0,1,1
74.50020738,0,1,0,0,1,0,0,0,1,1,1,0,0
78.215676,0,1,0,0,1,0,0,0,1,1,1,0,1
78.55556186,0,1,0,0,1,0,0,0,1,1,1,1,0
79.27723517,0,1,0,0,1,0,0,0,1,1,1,1,1
73.01437997,0,1,0,0,1,0,0,1,0,0,0,0,0
76.09043654,0,1,0,0,1,0,0,1,0,0,0,0,1
72.78469763,0,1,0,0,1,0,0,1,0,0,0,1,0
77.91818202,0,1,0,0,1,0,0,1,0,0,0,1,1
75.72889821,0,1,0,0,1,0,0,1,0,0,1,0,0
80.04543052,0,1,0,0,1,0,0,1,0,0,1,0,1
77.29505465,0,1,0,0,1,0,0,1,0,0,1,1,0
81.25077552,0,1,0,0,1,0,0,1,0,0,1,1,1
74.12608537,0,1,0,0,1,0,0,1,0,1,0,0,0
77.06782371,0,1,0,0,1,0,0,1,0,1,0,0,1
74.34869041,0,1,0,0,1,0,0,1,0,1,0,1,0
77.92679055,0,1,0,0,1,0,0,1,0,1,0,1,1
76.12812023,0,1,0,0,1,0,0,1,0,1,1,0,0
78.44035298,0,1,0,0,1,0,0,1,0,1,1,0,1
78.65287592,0,1,0,0,1,0,0,1,0,1,1,1,0
81.77375024,0,1,0,0,1,0,0,1,0,1,1,1,1
75.87440446,0,1,0,0,1,0,0,1,1,0,0,0,0
77.20446034,0,1,0,0,1,0,0,1,1,0,0,0,1
76.10672208,0,1,0,0,1,0,0,1,1,0,0,1,0
78.87146057,0,1,0,0,1,0,0,1,1,0,0,1,1
74.96333818,0,1,0,0,1,0,0,1,1,0,1,0,0
79.77047616,0,1,0,0,1,0,0,1,1,0,1,0,1
79.48896721,0,1,0,0,1,0,0,1,1,0,1,1,0
82.72499469,0,1,0,0,1,0,0,1,1,0,1,1,1
75.00028515,0,1,0,0,1,0,0,1,1,1,0,0,0
79.26072578,0,1,0,0,1,0,0,1,1,1,0,0,1
76.90643846,0,1,0,0,1,0,0,1,1,1,0,1,0
80.0417829,0,1,0,0,1,0,0,1,1,1,0,1,1
78.4794942,0,1,0,0,1,0,0,1,1,1,1,0,0
80.69993153,0,1,0,0,1,0,0,1,1,1,1,0,1
80.09667952,0,1,0,0,1,0,0,1,1,1,1,1,0
83.55149747,0,1,0,0,1,0,0,1,1,1,1,1,1
129.4370757,0,1,0,0,1,0,1,0,0,0,0,0,0
133.3513837,0,1,0,0,1,0,1,0,0,0,0,0,1
131.6229949,0,1,0,0,1,0,1,0,0,0,0,1,0
135.8231047,0,1,0,0,1,0,1,0,0,0,0,1,1
132.8143413,0,1,0,0,1,0,1,0,0,0,1,0,0
135.4275735,0,1,0,0,1,0,1,0,0,0,1,0,1
134.6268977,0,1,0,0,1,0,1,0,0,0,1,1,0
138.1850591,0,1,0,0,1,0,1,0,0,0,1,1,1
129.5422746,0,1,0,0,1,0,1,0,0,1,0,0,0
133.0152792,0,1,0,0,1,0,1,0,0,1,0,0,1
132.9596163,0,1,0,0,1,0,1,0,0,1,0,1,0
136.9301526,0,1,0,0,1,0,1,0,0,1,0,1,1
133.1969649,0,1,0,0,1,0,1,0,0,1,1,0,0
137.1853297,0,1,0,0,1,0,1,0,0,1,1,0,1
136.896169,0,1,0,0,1,0,1,0,0,1,1,1,0
139.2634663,0,1,0,0,1,0,1,0,0,1,1,1,1
132.0163148,0,1,0,0,1,0,1,0,1,0,0,0,0
135.4722317,0,1,0,0,1,0,1,0,1,0,0,0,1
133.905656,0,1,0,0,1,0,1,0,1,0,0,1,0
137.7305882,0,1,0,0,1,0,1,0,1,0,0,1,1
134.7201081,0,1,0,0,1,0,1,0,1,0,1,0,0
137.0956246,0,1,0,0,1,0,1,0,1,0,1,0,1
135.965011,0,1,0,0,1,0,1,0,1,0,1,1,0
138.2067115,0,1,0,0,1,0,1,0,1,0,1,1,1
130.4943118,0,1,0,0,1,0,1,0,1,1,0,0,0
137.8359773,0,1,0,0,1,0,1,0,1,1,0,0,1
134.4313544,0,1,0,0,1,0,1,0,1,1,0,1,0
137.4256655,0,1,0,0,1,0,1,0,1,1,0,1,1
135.1524713,0,1,0,0,1,0,1,0,1,1,1,0,0
138.1730443,0,1,0,0,1,0,1,0,1,1,1,0,1
138.323874,0,1,0,0,1,0,1,0,1,1,1,1,0
141.8397258,0,1,0,0,1,0,1,0,1,1,1,1,1
131.5489976,0,1,0,0,1,0,1,1,0,0,0,0,0
137.9065963,0,1,0,0,1,0,1,1,0,0,0,0,1
134.8240354,0,1,0,0,1,0,1,1,0,0,0,1,0
137.9580378,0,1,0,0,1,0,1,1,0,0,0,1,1
136.4946339,0,1,0,0,1,0,1,1,0,0,1,0,0
139.0040901,0,1,0,0,1,0,1,1,0,0,1,0,1
136.9956424,0,1,0,0,1,0,1,1,0,0,1,1,0
140.2609426,0,1,0,0,1,0,1,1,0,0,1,1,1
132.9526186,0,1,0,0,1,0,1,1,0,1,0,0,0
136.0145375,0,1,0,0,1,0,1,1,0,1,0,0,1
133.7196985,0,1,0,0,1,0,1,1,0,1,0,1,0
137.7472558,0,1,0,0,1,0,1,1,0,1,0,1,1
135.9842453,0,1,0,0,1,0,1,1,0,1,1,0,0
139.5496845,0,1,0,0,1,0,1,1,0,1,1,0,1
138.1043198,0,1,0,0,1,0,1,1,0,1,1,1,0
141.0935215,0,1,0,0,1,0,1,1,0,1,1,1,1
133.9608368,0,1,0,0,1,0,1,1,1,0,0,0,0
136.7371543,0,1,0,0,1,0,1,1,1,0,0,0,1
136.2620122,0,1,0,0,1,0,1,1,1,0,0,1,0
140.2097922,0,1,0,0,1,0,1,1,1,0,0,1,1
136.9053788,0,1,0,0,1,0,1,1,1,0,1,0,0
141.3052641,0,1,0,0,1,0,1,1,1,0,1,0,1
139.1366717,0,1,0,0,1,0,1,1,1,0,1,1,0
141.8089628,0,1,0,0,1,0,1,1,1,0,1,1,1
135.8310495,0,1,0,0,1,0,1,1,1,1,0,0,0
137.4393318,0,1,0,0,1,0,1,1,1,1,0,0,1
136.479904,0,1,0,0,1,0,1,1,1,1,0,1,0
138.3335493,0,1,0,0,1,0,1,1,1,1,0,1,1
138.18134,0,1,0,0,1,0,1,1,1,1,1,0,0
141.1126732,0,1,0,0,1,0,1,1,1,1,1,0,1
141.017783,0,1,0,0,1,0,1,1,1,1,1,1,0
143.1616046,0,1,0,0,1,0,1,1,1,1,1,1,1
73.82496703,0,1,0,0,1,1,0,0,0,0,0,0,0
76.60768194,0,1,0,0,1,1,0,0,0,0,0,0,1
74.72206105,0,1,0,0,1,1,0,0,0,0,0,1,0
79.33733019,0,1,0,0,1,1,0,0,0,0,0,1,1
76.62192787,0,1,0,0,1,1,0,0,0,0,1,0,0
79.53257115,0,1,0,0,1,1,0,0,0,0,1,0,1
77.88475187,0,1,0,0,1,1,0,0,0,0,1,1,0
83.24348278,0,1,0,0,1,1,0,0,0,0,1,1,1
73.38725481,0,1,0,0,1,1,0,0,0,1,0,0,0
78.20106819,0,1,0,0,1,1,0,0,0,1,0,0,1
76.59927211,0,1,0,0,1,1,0,0,0,1,0,1,0
79.12948155,0,1,0,0,1,1,0,0,0,1,0,1,1
77.17631568,0,1,0,0,1,1,0,0,0,1,1,0,0
80.91218588,0,1,0,0,1,1,0,0,0,1,1,0,1
79.42067121,0,1,0,0,1,1,0,0,0,1,1,1,0
82.57514788,0,1,0,0,1,1,0,0,0,1,1,1,1
74.73021324,0,1,0,0,1,1,0,0,1,0,0,0,0
78.7773607,0,1,0,0,1,1,0,0,1,0,0,0,1
76.19326761,0,1,0,0,1,1,0,0,1,0,0,1,0
79.75939046,0,1,0,0,1,1,0,0,1,0,0,1,1
78.08174688,0,1,0,0,1,1,0,0,1,0,1,0,0
80.4131482,0,1,0,0,1,1,0,0,1,0,1,0,1
80.84151831,0,1,0,0,1,1,0,0,1,0,1,1,0
83.12849508,0,1,0,0,1,1,0,0,1,0,1,1,1
77.52976873,0,1,0,0,1,1,0,0,1,1,0,0,0
77.49981085,0,1,0,0,1,1,0,0,1,1,0,0,1
78.04953093,0,1,0,0,1,1,0,0,1,1,0,1,0
81.07369333,0,1,0,0,1,1,0,0,1,1,0,1,1
78.28781408,0,1,0,0,1,1,0,0,1,1,1,0,0
82.05072784,0,1,0,0,1,1,0,0,1,1,1,0,1
80.57569124,0,1,0,0,1,1,0,0,1,1,1,1,0
84.14642635,0,1,0,0,1,1,0,0,1,1,1,1,1
76.08558398,0,1,0,0,1,1,0,1,0,0,0,0,0
80.31850613,0,1,0,0,1,1,0,1,0,0,0,0,1
78.22160215,0,1,0,0,1,1,0,1,0,0,0,1,0
81.28576962,0,1,0,0,1,1,0,1,0,0,0,1,1
78.5486635,0,1,0,0,1,1,0,1,0,0,1,0,0
81.62035523,0,1,0,0,1,1,0,1,0,0,1,0,1
81.64156986,0,1,0,0,1,1,0,1,0,0,1,1,0
83.83442212,0,1,0,0,1,1,0,1,0,0,1,1,1
77.77609179,0,1,0,0,1,1,0,1,0,1,0,0,0
79.92258193,0,1,0,0,1,1,0,1,0,1,0,0,1
79.38725849,0,1,0,0,1,1,0,1,0,1,0,1,0
81.79661908,0,1,0,0,1,1,0,1,0,1,0,1,1
78.75922492,0,1,0,0,1,1,0,1,0,1,1,0,0
83.00180412,0,1,0,0,1,1,0,1,0,1,1,0,1
80.48757585,0,1,0,0,1,1,0,1,0,1,1,1,0
85.98268192,0,1,0,0,1,1,0,1,0,1,1,1,1
77.67842562,0,1,0,0,1,1,0,1,1,0,0,0,0
80.61253525,0,1,0,0,1,1,0,1,1,0,0,0,1
79.70138678,0,1,0,0,1,1,0,1,1,0,0,1,0
81.34372568,0,1,0,0,1,1,0,1,1,0,0,1,1
79.98650339,0,1,0,0,1,1,0,1,1,0,1,0,0
83.404381,0,1,0,0,1,1,0,1,1,0,1,0,1
82.89403088,0,1,0,0,1,1,0,1,1,0,1,1,0
85.8485141,0,1,0,0,1,1,0,1,1,0,1,1,1
78.56499061,0,1,0,0,1,1,0,1,1,1,0,0,0
80.55999901,0,1,0,0,1,1,0,1,1,1,0,0,1
80.6785137,0,1,0,0,1,1,0,1,1,1,0,1,0
84.17452203,0,1,0,0,1,1,0,1,1,1,0,1,1
80.89053395,0,1,0,0,1,1,0,1,1,1,1,0,0
85.48729793,0,1,0,0,1,1,0,1,1,1,1,0,1
83.0951907,0,1,0,0,1,1,0,1,1,1,1,1,0
86.48046349,0,1,0,0,1,1,0,1,1,1,1,1,1
133.9492201,0,1,0,0,1,1,1,0,0,0,0,0,0
137.3220359,0,1,0,0,1,1,1,0,0,0,0,0,1
134.4996029,0,1,0,0,1,1,1,0,0,0,0,1,0
141.0018366,0,1,0,0,1,1,1,0,0,0,0,1,1
135.6127514,0,1,0,0,1,1,1,0,0,0,1,0,0
140.4634101,0,1,0,0,1,1,1,0,0,0,1,0,1
138.923058,0,1,0,0,1,1,1,0,0,0,1,1,0
142.1494249,0,1,0,0,1,1,1,0,0,0,1,1,1
133.0654952,0,1,0,0,1,1,1,0,0,1,0,0,0
137.7365554,0,1,0,0,1,1,1,0,0,1,0,0,1
137.0451546,0,1,0,0,1,1,1,0,0,1,0,1,0
139.2552093,0,1,0,0,1,1,1,0,0,1,0,1,1
137.2496232,0,1,0,0,1,1,1,0,0,1,1,0,0
139.9744829,0,1,0,0,1,1,1,0,0,1,1,0,1
139.2570767,0,1,0,0,1,1,1,0,0,1,1,1,0
142.3884507,0,1,0,0,1,1,1,0,0,1,1,1,1
134.5562412,0,1,0,0,1,1,1,0,1,0,0,0,0
138.7503728,0,1,0,0,1,1,1,0,1,0,0,0,1
137.3399508,0,1,0,0,1,1,1,0,1,0,0,1,0
140.0018845,0,1,0,0,1,1,1,0,1,0,0,1,1
138.376081,0,1,0,0,1,1,1,0,1,0,1,0,0
140.8223331,0,1,0,0,1,1,1,0,1,0,1,0,1
139.1469942,0,1,0,0,1,1,1,0,1,0,1,1,0
144.6011617,0,1,0,0,1,1,1,0,1,0,1,1,1
136.1402987,0,1,0,0,1,1,1,0,1,1,0,0,0
138.7751843,0,1,0,0,1,1,1,0,1,1,0,0,1
138.3565485,0,1,0,0,1,1,1,0,1,1,0,1,0
142.3885231,0,1,0,0,1,1,1,0,1,1,0,1,1
138.607767,0,1,0,0,1,1,1,0,1,1,1,0,0
142.4551886,0,1,0,0,1,1,1,0,1,1,1,0,1
139.9199522,0,1,0,0,1,1,1,0,1,1,1,1,0
145.4752769,0,1,0,0,1,1,1,0,1,1,1,1,1
136.140339,0,1,0,0,1,1,1,1,0,0,0,0,0
139.5045835,0,1,0,0,1,1,1,1,0,0,0,0,1
138.1463967,0,1,0,0,1,1,1,1,0,0,0,1,0
141.3035321,0,1,0,0,1,1,1,1,0,0,0,1,1
139.8164874,0,1,0,0,1,1,1,1,0,0,1,0,0
141.742444,0,1,0,0,1,1,1,1,0,0,1,0,1
140.2844016,0,1,0,0,1,1,1,1,0,0,1,1,0
144.9379511,0,1,0,0,1,1,1,1,0,0,1,1,1
136.4835568,0,1,0,0,1,1,1,1,0,1,0,0,0
140.8327269,0,1,0,0,1,1,1,1,0,1,0,0,1
137.4822526,0,1,0,0,1,1,1,1,0,1,0,1,0
143.2737327,0,1,0,0,1,1,1,1,0,1,0,1,1
139.5859526,0,1,0,0,1,1,1,1,0,1,1,0,0
143.0236261,0,1,0,0,1,1,1,1,0,1,1,0,1
141.2578644,0,1,0,0,1,1,1,1,0,1,1,1,0
144.5705733,0,1,0,0,1,1,1,1,0,1,1,1,1
138.3636347,0,1,0,0,1,1,1,1,1,0,0,0,0
141.4893039,0,1,0,0,1,1,1,1,1,0,0,0,1
140.587101,0,1,0,0,1,1,1,1,1,0,0,1,0
142.7175014,0,1,0,0,1,1,1,1,1,0,0,1,1
140.1217004,0,1,0,0,1,1,1,1,1,0,1,0,0
145.285197,0,1,0,0,1,1,1,1,1,0,1,0,1
142.3458235,0,1,0,0,1,1,1,1,1,0,1,1,0
146.683158,0,1,0,0,1,1,1,1,1,0,1,1,1
138.1555169,0,1,0,0,1,1,1,1,1,1,0,0,0
141.9574307,0,1,0,0,1,1,1,1,1,1,0,0,1
140.1443024,0,1,0,0,1,1,1,1,1,1,0,1,0
143.7674629,0,1,0,0,1,1,1,1,1,1,0,1,1
141.9769963,0,1,0,0,1,1,1,1,1,1,1,0,0
145.2622924,0,1,0,0,1,1,1,1,1,1,1,0,1
142.9444021,0,1,0,0,1,1,1,1,1,1,1,1,0
146.633925,0,1,0,0,1,1,1,1,1,1,1,1,1
71.0243459,0,1,0,1,0,0,0,0,0,0,0,0,0
73.22228672,0,1,0,1,0,0,0,0,0,0,0,0,1
72.29259335,0,1,0,1,0,0,0,0,0,0,0,1,0
74.20177863,0,1,0,1,0,0,0,0,0,0,0,1,1
72.17650748,0,1,0,1,0,0,0,0,0,0,1,0,0
76.3779409,0,1,0,1,0,0,0,0,0,0,1,0,1
76.40392856,0,1,0,1,0,0,0,0,0,0,1,1,0
78.52505865,0,1,0,1,0,0,0,0,0,0,1,1,1
70.95000282,0,1,0,1,0,0,0,0,0,1,0,0,0
74.28430146,0,1,0,1,0,0,0,0,0,1,0,0,1
73.0196,0,1,0,1,0,0,0,0,0,1,0,1,0
77.02163321,0,1,0,1,0,0,0,0,0,1,0,1,1
73.75071667,0,1,0,1,0,0,0,0,0,1,1,0,0
76.74866275,0,1,0,1,0,0,0,0,0,1,1,0,1
76.11712249,0,1,0,1,0,0,0,0,0,1,1,1,0
80.05771285,0,1,0,1,0,0,0,0,0,1,1,1,1
72.52332552,0,1,0,1,0,0,0,0,1,0,0,0,0
75.60942423,0,1,0,1,0,0,0,0,1,0,0,0,1
73.60849226,0,1,0,1,0,0,0,0,1,0,0,1,0
77.39731377,0,1,0,1,0,0,0,0,1,0,0,1,1
75.91739611,0,1,0,1,0,0,0,0,1,0,1,0,0
78.36402144,0,1,0,1,0,0,0,0,1,0,1,0,1
77.44038063,0,1,0,1,0,0,0,0,1,0,1,1,0
80.56389785,0,1,0,1,0,0,0,0,1,0,1,1,1
72.28765623,0,1,0,1,0,0,0,0,1,1,0,0,0
76.80892183,0,1,0,1,0,0,0,0,1,1,0,0,1
73.70210326,0,1,0,1,0,0,0,0,1,1,0,1,0
77.23386296,0,1,0,1,0,0,0,0,1,1,0,1,1
75.5107609,0,1,0,1,0,0,0,0,1,1,1,0,0
78.32985925,0,1,0,1,0,0,0,0,1,1,1,0,1
78.53568397,0,1,0,1,0,0,0,0,1,1,1,1,0
81.56267995,0,1,0,1,0,0,0,0,1,1,1,1,1
72.82357903,0,1,0,1,0,0,0,1,0,0,0,0,0
75.77567035,0,1,0,1,0,0,0,1,0,0,0,0,1
75.21339909,0,1,0,1,0,0,0,1,0,0,0,1,0
77.91579936,0,1,0,1,0,0,0,1,0,0,0,1,1
77.35469556,0,1,0,1,0,0,0,1,0,0,1,0,0
78.00314697,0,1,0,1,0,0,0,1,0,0,1,0,1
78.37701585,0,1,0,1,0,0,0,1,0,0,1,1,0
80.9760311,0,1,0,1,0,0,0,1,0,0,1,1,1
73.40970189,0,1,0,1,0,0,0,1,0,1,0,0,0
77.33217629,0,1,0,1,0,0,0,1,0,1,0,0,1
75.37693701,0,1,0,1,0,0,0,1,0,1,0,1,0
78.14008848,0,1,0,1,0,0,0,1,0,1,0,1,1
78.0254013,0,1,0,1,0,0,0,1,0,1,1,0,0
78.95854945,0,1,0,1,0,0,0,1,0,1,1,0,1
78.31419306,0,1,0,1,0,0,0,1,0,1,1,1,0
82.92992195,0,1,0,1,0,0,0,1,0,1,1,1,1
74.07494344,0,1,0,1,0,0,0,1,1,0,0,0,0
76.67908722,0,1,0,1,0,0,0,1,1,0,0,0,1
75.89053655,0,1,0,1,0,0,0,1,1,0,0,1,0
79.58135942,0,1,0,1,0,0,0,1,1,0,0,1,1
77.26255976,0,1,0,1,0,0,0,1,1,0,1,0,0
79.22717452,0,1,0,1,0,0,0,1,1,0,1,0,1
79.50873416,0,1,0,1,0,0,0,1,1,0,1,1,0
80.83845057,0,1,0,1,0,0,0,1,1,0,1,1,1
74.43003213,0,1,0,1,0,0,0,1,1,1,0,0,0
78.69660937,0,1,0,1,0,0,0,1,1,1,0,0,1
77.82288776,0,1,0,1,0,0,0,1,1,1,0,1,0
79.73796877,0,1,0,1,0,0,0,1,1,1,0,1,1
77.71316221,0,1,0,1,0,0,0,1,1,1,1,0,0
81.28324645,0,1,0,1,0,0,0,1,1,1,1,0,1
79.55496748,0,1,0,1,0,0,0,1,1,1,1,1,0
84.00363755,0,1,0,1,0,0,0,1,1,1,1,1,1
131.3585999,0,1,0,1,0,0,1,0,0,0,0,0,0
133.9574921,0,1,0,1,0,0,1,0,0,0,0,0,1
133.1528078,0,1,0,1,0,0,1,0,0,0,0,1,0
135.809563,0,1,0,1,0,0,1,0,0,0,0,1,1
134.5271761,0,1,0,1,0,0,1,0,0,0,1,0,0
136.5985649,0,1,0,1,0,0,1,0,0,0,1,0,1
136.0361528,0,1,0,1,0,0,1,0,0,0,1,1,0
137.6582814,0,1,0,1,0,0,1,0,0,0,1,1,1
130.6975524,0,1,0,1,0,0,1,0,0,1,0,0,0
134.3310171,0,1,0,1,0,0,1,0,0,1,0,0,1
132.4757849,0,1,0,1,0,0,1,0,0,1,0,1,0
136.5556493,0,1,0,1,0,0,1,0,0,1,0,1,1
134.3317525,0,1,0,1,0,0,1,0,0,1,1,0,0
138.1161503,0,1,0,1,0,0,1,0,0,1,1,0,1
137.0773676,0,1,0,1,0,0,1,0,0,1,1,1,0
139.5317593,0,1,0,1,0,0,1,0,0,1,1,1,1
131.0854192,0,1,0,1,0,0,1,0,1,0,0,0,0
135.3411063,0,1,0,1,0,0,1,0,1,0,0,0,1
134.1376476,0,1,0,1,0,0,1,0,1,0,0,1,0
137.5773941,0,1,0,1,0,0,1,0,1,0,0,1,1
134.7723225,0,1,0,1,0,0,1,0,1,0,1,0,0
138.0603424,0,1,0,1,0,0,1,0,1,0,1,0,1
136.6850886,0,1,0,1,0,0,1,0,1,0,1,1,0
140.4822309,0,1,0,1,0,0,1,0,1,0,1,1,1
134.1922102,0,1,0,1,0,0,1,0,1,1,0,0,0
135.6724421,0,1,0,1,0,0,1,0,1,1,0,0,1
136.0459717,0,1,0,1,0,0,1,0,1,1,0,1,0
138.9498691,0,1,0,1,0,0,1,0,1,1,0,1,1
135.5521401,0,1,0,1,0,0,1,0,1,1,1,0,0
138.7788551,0,1,0,1,0,0,1,0,1,1,1,0,1
138.3429931,0,1,0,1,0,0,1,0,1,1,1,1,0
141.2935231,0,1,0,1,0,0,1,0,1,1,1,1,1
132.4046453,0,1,0,1,0,0,1,1,0,0,0,0,0
135.7357137,0,1,0,1,0,0,1,1,0,0,0,0,1
134.4029106,0,1,0,1,0,0,1,1,0,0,0,1,0
138.1851994,0,1,0,1,0,0,1,1,0,0,0,1,1
136.2506619,0,1,0,1,0,0,1,1,0,0,1,0,0
138.9615663,0,1,0,1,0,0,1,1,0,0,1,0,1
137.7707688,0,1,0,1,0,0,1,1,0,0,1,1,0
142.3840949,0,1,0,1,0,0,1,1,0,0,1,1,1
133.0845654,0,1,0,1,0,0,1,1,0,1,0,0,0
138.1780783,0,1,0,1,0,0,1,1,0,1,0,0,1
135.8974856,0,1,0,1,0,0,1,1,0,1,0,1,0
139.1045565,0,1,0,1,0,0,1,1,0,1,0,1,1
136.4813426,0,1,0,1,0,0,1,1,0,1,1,0,0
139.9063442,0,1,0,1,0,0,1,1,0,1,1,0,1
138.9041782,0,1,0,1,0,0,1,1,0,1,1,1,0
143.0336758,0,1,0,1,0,0,1,1,0,1,1,1,1
