Height,lw,ln,p,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10
76.69050642,0,0,1,A,A,B,A,B,A,B,B,A,A
81.19982765,0,0,1,A,A,B,A,B,A,B,B,A,B
78.83346663,0,0,1,A,A,B,A,B,A,B,B,B,A
80.77331579,0,0,1,A,A,B,A,B,A,B,B,B,B
74.10019348,0,0,1,A,A,B,A,B,B,A,A,A,A
78.1225089,0,0,1,A,A,B,A,B,B,A,A,A,B
78.24355865,0,0,1,A,A,B,A,B,B,A,A,B,A
79.38726627,0,0,1,A,A,B,A,B,B,A,A,B,B
78.18419272,0,0,1,A,A,B,A,B,B,A,B,A,A
79.96753206,0,0,1,A,A,B,A,B,B,A,B,A,B
78.62827458,0,0,1,A,A,B,A,B,B,A,B,B,A
83.29576726,0,0,1,A,A,B,A,B,B,A,B,B,B
74.44465495,0,0,1,A,A,B,A,B,B,B,A,A,A
78.5656252,0,0,1,A,A,B,A,B,B,B,A,A,B
78.91795986,0,0,1,A,A,B,A,B,B,B,A,B,A
81.73806047,0,0,1,A,A,B,A,B,B,B,A,B,B
78.12757009,0,0,1,A,A,B,A,B,B,B,B,A,A
81.58405196,0,0,1,A,A,B,A,B,B,B,B,A,B
80.65317008,0,0,1,A,A,B,A,B,B,B,B,B,A
82.61739718,0,0,1,A,A,B,A,B,B,B,B,B,B
73.74528315,0,0,1,A,A,B,B,A,A,A,A,A,A
77.80844144,0,0,1,A,A,B,B,A,A,A,A,A,B
76.19696762,0,0,1,A,A,B,B,A,A,A,A,B,A
79.73287456,0,0,1,A,A,B,B,A,A,A,A,B,B
78.48613804,0,0,1,A,A,B,B,A,A,A,B,A,A
79.4888075,0,0,1,A,A,B,B,A,A,A,B,A,B
77.75134164,0,0,1,A,A,B,B,A,A,A,B,B,A
82.28563477,0,0,1,A,A,B,B,A,A,A,B,B,B
76.15299373,0,0,1,A,A,B,B,A,A,B,A,A,A
78.09146522,0,0,1,A,A,B,B,A,A,B,A,A,B
76.53194325,0,0,1,A,A,B,B,A,A,B,A,B,A
78.89419408,0,0,1,A,A,B,B,A,A,B,A,B,B
76.83735354,0,0,1,A,A,B,B,A,A,B,B,A,A
79.70742057,0,0,1,A,A,B,B,A,A,B,B,A,B
79.0464097,0,0,1,A,A,B,B,A,A,B,B,B,A
82.84927382,0,0,1,A,A,B,B,A,A,B,B,B,B
75.96015037,0,0,1,A,A,B,B,A,B,A,A,A,A
78.25051106,0,0,1,A,A,B,B,A,B,A,A,A,B
76.45199447,0,0,1,A,A,B,B,A,B,A,A,B,A
82.38550334,0,0,1,A,A,B,B,A,B,A,A,B,B
77.76265452,0,0,1,A,A,B,B,A,B,A,B,A,A
81.56270458,0,0,1,A,A,B,B,A,B,A,B,A,B
81.38634323,0,0,1,A,A,B,B,A,B,A,B,B,A
83.15668645,0,0,1,A,A,B,B,A,B,A,B,B,B
76.16857818,0,0,1,A,A,B,B,A,B,B,A,A,A
78.90630746,0,0,1,A,A,B,B,A,B,B,A,A,B
76.64923615,0,0,1,A,A,B,B,A,B,B,A,B,A
81.90177589,0,0,1,A,A,B,B,A,B,B,A,B,B
79.26626637,0,0,1,A,A,B,B,A,B,B,B,A,A
81.44185455,0,0,1,A,A,B,B,A,B,B,B,A,B
81.71414399,0,0,1,A,A,B,B,A,B,B,B,B,A
83.75237011,0,0,1,A,A,B,B,A,B,B,B,B,B
76.62175212,0,0,1,A,A,B,B,B,A,A,A,A,A
79.56733611,0,0,1,A,A,B,B,B,A,A,A,A,B
78.69776042,0,0,1,A,A,B,B,B,A,A,A,B,A
82.04657283,0,0,1,A,A,B,B,B,A,A,A,B,B
78.71142514,0,0,1,A,A,B,B,B,A,A,B,A,A
82.90137274,0,0,1,A,A,B,B,B,A,A,B,A,B
81.02625271,0,0,1,A,A,B,B,B,A,A,B,B,A
84.7271679,0,0,1,A,A,B,B,B,A,A,B,B,B
76.57536302,0,0,1,A,A,B,B,B,A,B,A,A,A
80.86137029,0,0,1,A,A,B,B,B,A,B,A,A,B
79.06465861,0,0,1,A,A,B,B,B,A,B,A,B,A
81.37604295,0,0,1,A,A,B,B,B,A,B,A,B,B
80.20562117,0,0,1,A,A,B,B,B,A,B,B,A,A
84.17673562,0,0,1,A,A,B,B,B,A,B,B,A,B
82.6771188,0,0,1,A,A,B,B,B,A,B,B,B,A
83.68423573,0,0,1,A,A,B,B,B,A,B,B,B,B
77.66043512,0,0,1,A,A,B,B,B,B,A,A,A,A
80.67364681,0,0,1,A,A,B,B,B,B,A,A,A,B
81.12063029,0,0,1,A,A,B,B,B,B,A,A,B,A
82.31713256,0,0,1,A,A,B,B,B,B,A,A,B,B
81.21365127,0,0,1,A,A,B,B,B,B,A,B,A,A
83.64027374,0,0,1,A,A,B,B,B,B,A,B,A,B
83.03441044,0,0,1,A,A,B,B,B,B,A,B,B,A
86.16621697,0,0,1,A,A,B,B,B,B,A,B,B,B
78.15167284,0,0,1,A,A,B,B,B,B,B,A,A,A
81.35679102,0,0,1,A,A,B,B,B,B,B,A,A,B
80.93352682,0,0,1,A,A,B,B,B,B,B,A,B,A
85.25165452,0,0,1,A,A,B,B,B,B,B,A,B,B
80.33039967,0,0,1,A,A,B,B,B,B,B,B,A,A
84.17096774,0,0,1,A,A,B,B,B,B,B,B,A,B
83.18644748,0,0,1,A,A,B,B,B,B,B,B,B,A
87.28781637,0,0,1,A,A,B,B,B,B,B,B,B,B
68.93208066,0,0,1,A,B,A,A,A,A,A,A,A,A
72.53296541,0,0,1,A,B,A,A,A,A,A,A,A,B
72.0127444,0,0,1,A,B,A,A,A,A,A,A,B,A
75.11807055,0,0,1,A,B,A,A,A,A,A,A,B,B
71.76547544,0,0,1,A,B,A,A,A,A,A,B,A,A
74.68444312,0,0,1,A,B,A,A,A,A,A,B,A,B
74.13673274,0,0,1,A,B,A,A,A,A,A,B,B,A
77.72414115,0,0,1,A,B,A,A,A,A,A,B,B,B
70.15175562,0,0,1,A,B,A,A,A,A,B,A,A,A
73.0592343,0,0,1,A,B,A,A,A,A,B,A,A,B
71.85403255,0,0,1,A,B,A,A,A,A,B,A,B,A
74.87131533,0,0,1,A,B,A,A,A,A,B,A,B,B
73.51285628,0,0,1,A,B,A,A,A,A,B,B,A,A
75.81731538,0,0,1,A,B,A,A,A,A,B,B,A,B
75.73719696,0,0,1,A,B,A,A,A,A,B,B,B,A
78.04036578,0,0,1,A,B,A,A,A,A,B,B,B,B
70.89409506,0,0,1,A,B,A,A,A,B,A,A,A,A
73.94827421,0,0,1,A,B,A,A,A,B,A,A,A,B
74.11470308,0,0,1,A,B,A,A,A,B,A,A,B,A
76.68996581,0,0,1,A,B,A,A,A,B,A,A,B,B
74.08354363,0,0,1,A,B,A,A,A,B,A,B,A,A
76.65011042,0,0,1,A,B,A,A,A,B,A,B,A,B
76.68241361,0,0,1,A,B,A,A,A,B,A,B,B,A
79.49073753,0,0,1,A,B,A,A,A,B,A,B,B,B
70.61758632,0,0,1,A,B,A,A,A,B,B,A,A,A
75.4637108,0,0,1,A,B,A,A,A,B,B,A,A,B
72.93997725,0,0,1,A,B,A,A,A,B,B,A,B,A
76.98029284,0,0,1,A,B,A,A,A,B,B,A,B,B
75.28526907,0,0,1,A,B,A,A,A,B,B,B,A,A
78.68834809,0,0,1,A,B,A,A,A,B,B,B,A,B
76.78111353,0,0,1,A,B,A,A,A,B,B,B,B,A
80.49964576,0,0,1,A,B,A,A,A,B,B,B,B,B
71.95312011,0,0,1,A,B,A,A,B,A,A,A,A,A
75.17226342,0,0,1,A,B,A,A,B,A,A,A,A,B
73.19081707,0,0,1,A,B,A,A,B,A,A,A,B,A
78.61378295,0,0,1,A,B,A,A,B,A,A,A,B,B
73.34848909,0,0,1,A,B,A,A,B,A,A,B,A,A
78.44939749,0,0,1,A,B,A,A,B,A,A,B,A,B
75.32470175,0,0,1,A,B,A,A,B,A,A,B,B,A
80.3258291,0,0,1,A,B,A,A,B,A,A,B,B,B
72.28474137,0,0,1,A,B,A,A,B,A,B,A,A,A
76.288028,0,0,1,A,B,A,A,B,A,B,A,A,B
73.59920836,0,0,1,A,B,A,A,B,A,B,A,B,A
77.06081509,0,0,1,A,B,A,A,B,A,B,A,B,B
74.78036271,0,0,1,A,B,A,A,B,A,B,B,A,A
77.64000769,0,0,1,A,B,A,A,B,A,B,B,A,B
78.74586683,0,0,1,A,B,A,A,B,A,B,B,B,A
80.46833876,0,0,1,A,B,A,A,B,A,B,B,B,B
73.08946767,0,0,1,A,B,A,A,B,B,A,A,A,A
77.31713511,0,0,1,A,B,A,A,B,B,A,A,A,B
74.10856245,0,0,1,A,B,A,A,B,B,A,A,B,A
77.50360863,0,0,1,A,B,A,A,B,B,A,A,B,B
75.91619857,0,0,1,A,B,A,A,B,B,A,B,A,A
78.79495843,0,0,1,A,B,A,A,B,B,A,B,A,B
79.45533222,0,0,1,A,B,A,A,B,B,A,B,B,A
82.24102457,0,0,1,A,B,A,A,B,B,A,B,B,B
74.29919722,0,0,1,A,B,A,A,B,B,B,A,A,A
77.97890561,0,0,1,A,B,A,A,B,B,B,A,A,B
76.6287909,0,0,1,A,B,A,A,B,B,B,A,B,A
79.66966367,0,0,1,A,B,A,A,B,B,B,A,B,B
77.66857155,0,0,1,A,B,A,A,B,B,B,B,A,A
79.78992016,0,0,1,A,B,A,A,B,B,B,B,A,B
78.65774126,0,0,1,A,B,A,A,B,B,B,B,B,A
81.92822454,0,0,1,A,B,A,A,B,B,B,B,B,B
72.18776797,0,0,1,A,B,A,B,A,A,A,A,A,A
75.47424974,0,0,1,A,B,A,B,A,A,A,A,A,B
74.2103972,0,0,1,A,B,A,B,A,A,A,A,B,A
78.1092708,0,0,1,A,B,A,B,A,A,A,A,B,B
76.23860506,0,0,1,A,B,A,B,A,A,A,B,A,A
77.53193952,0,0,1,A,B,A,B,A,A,A,B,A,B
77.01161499,0,0,1,A,B,A,B,A,A,A,B,B,A
81.63618553,0,0,1,A,B,A,B,A,A,A,B,B,B
73.82144122,0,0,1,A,B,A,B,A,A,B,A,A,A
75.75846379,0,0,1,A,B,A,B,A,A,B,A,A,B
73.79184876,0,0,1,A,B,A,B,A,A,B,A,B,A
78.71718111,0,0,1,A,B,A,B,A,A,B,A,B,B
76.2695325,0,0,1,A,B,A,B,A,A,B,B,A,A
79.91506331,0,0,1,A,B,A,B,A,A,B,B,A,B
77.6747858,0,0,1,A,B,A,B,A,A,B,B,B,A
81.6193815,0,0,1,A,B,A,B,A,A,B,B,B,B
74.24499456,0,0,1,A,B,A,B,A,B,A,A,A,A
76.81185712,0,0,1,A,B,A,B,A,B,A,A,A,B
75.6540995,0,0,1,A,B,A,B,A,B,A,A,B,A
79.17901117,0,0,1,A,B,A,B,A,B,A,A,B,B
74.84393404,0,0,1,A,B,A,B,A,B,A,B,A,A
79.77673639,0,0,1,A,B,A,B,A,B,A,B,A,B
77.76068306,0,0,1,A,B,A,B,A,B,A,B,B,A
81.20669801,0,0,1,A,B,A,B,A,B,A,B,B,B
74.15195137,0,0,1,A,B,A,B,A,B,B,A,A,A
76.78825949,0,0,1,A,B,A,B,A,B,B,A,A,B
75.27796941,0,0,1,A,B,A,B,A,B,B,A,B,A
81.08232684,0,0,1,A,B,A,B,A,B,B,A,B,B
77.24333035,0,0,1,A,B,A,B,A,B,B,B,A,A
80.92159337,0,0,1,A,B,A,B,A,B,B,B,A,B
80.15757029,0,0,1,A,B,A,B,A,B,B,B,B,A
83.37705007,0,0,1,A,B,A,B,A,B,B,B,B,B
75.56528627,0,0,1,A,B,A,B,B,A,A,A,A,A
78.68480307,0,0,1,A,B,A,B,B,A,A,A,A,B
75.77965144,0,0,1,A,B,A,B,B,A,A,A,B,A
79.55541488,0,0,1,A,B,A,B,B,A,A,A,B,B
76.55286,0,0,1,A,B,A,B,B,A,A,B,A,A
81.0780348,0,0,1,A,B,A,B,B,A,A,B,A,B
80.99809892,0,0,1,A,B,A,B,B,A,A,B,B,A
83.45045348,0,0,1,A,B,A,B,B,A,A,B,B,B
75.47575048,0,0,1,A,B,A,B,B,A,B,A,A,A
78.3294208,0,0,1,A,B,A,B,B,A,B,A,A,B
77.04925566,0,0,1,A,B,A,B,B,A,B,A,B,A
81.17624575,0,0,1,A,B,A,B,B,A,B,A,B,B
79.13900117,0,0,1,A,B,A,B,B,A,B,B,A,A
82.81514595,0,0,1,A,B,A,B,B,A,B,B,A,B
81.05195195,0,0,1,A,B,A,B,B,A,B,B,B,A
83.26819483,0,0,1,A,B,A,B,B,A,B,B,B,B
76.07800698,0,0,1,A,B,A,B,B,B,A,A,A,A
79.5126014,0,0,1,A,B,A,B,B,B,A,A,A,B
78.05083189,0,0,1,A,B,A,B,B,B,A,A,B,A
82.07174131,0,0,1,A,B,A,B,B,B,A,A,B,B
78.185778,0,0,1,A,B,A,B,B,B,A,B,A,A
82.28447242,0,0,1,A,B,A,B,B,B,A,B,A,B
82.64456763,0,0,1,A,B,A,B,B,B,A,B,B,A
84.12751199,0,0,1,A,B,A,B,B,B,A,B,B,B
75.84974733,0,0,1,A,B,A,B,B,B,B,A,A,A
79.69776239,0,0,1,A,B,A,B,B,B,B,A,A,B
78.09654321,0,0,1,A,B,A,B,B,B,B,A,B,A
81.31830306,0,0,1,A,B,A,B,B,B,B,A,B,B
79.37727144,0,0,1,A,B,A,B,B,B,B,B,A,A
83.01135965,0,0,1,A,B,A,B,B,B,B,B,A,B
82.30953715,0,0,1,A,B,A,B,B,B,B,B,B,A
85.06306489,0,0,1,A,B,A,B,B,B,B,B,B,B
72.70945468,0,0,1,A,B,B,A,A,A,A,A,A,A
76.27600772,0,0,1,A,B,B,A,A,A,A,A,A,B
76.53459655,0,0,1,A,B,B,A,A,A,A,A,B,A
78.57578796,0,0,1,A,B,B,A,A,A,A,A,B,B
75.38761132,0,0,1,A,B,B,A,A,A,A,B,A,A
78.20523345,0,0,1,A,B,B,A,A,A,A,B,A,B
77.88902287,0,0,1,A,B,B,A,A,A,A,B,B,A
81.1033084,0,0,1,A,B,B,A,A,A,A,B,B,B
74.12407488,0,0,1,A,B,B,A,A,A,B,A,A,A
77.39187705,0,0,1,A,B,B,A,A,A,B,A,A,B
76.46457105,0,0,1,A,B,B,A,A,A,B,A,B,A
79.64805029,0,0,1,A,B,B,A,A,A,B,A,B,B
76.61691399,0,0,1,A,B,B,A,A,A,B,B,A,A
79.40919889,0,0,1,A,B,B,A,A,A,B,B,A,B
79.19314728,0,0,1,A,B,B,A,A,A,B,B,B,A
81.60630708,0,0,1,A,B,B,A,A,A,B,B,B,B
72.85781659,0,0,1,A,B,B,A,A,B,A,A,A,A
76.08240462,0,0,1,A,B,B,A,A,B,A,A,A,B
76.12455421,0,0,1,A,B,B,A,A,B,A,A,B,A
79.55660004,0,0,1,A,B,B,A,A,B,A,A,B,B
77.86004974,0,0,1,A,B,B,A,A,B,A,B,A,A
80.43092553,0,0,1,A,B,B,A,A,B,A,B,A,B
79.22173394,0,0,1,A,B,B,A,A,B,A,B,B,A
82.02249988,0,0,1,A,B,B,A,A,B,A,B,B,B
75.97975565,0,0,1,A,B,B,A,A,B,B,A,A,A
78.54524765,0,0,1,A,B,B,A,A,B,B,A,A,B
78.07448745,0,0,1,A,B,B,A,A,B,B,A,B,A
79.30527215,0,0,1,A,B,B,A,A,B,B,A,B,B
76.52842611,0,0,1,A,B,B,A,A,B,B,B,A,A
80.87797044,0,0,1,A,B,B,A,A,B,B,B,A,B
79.77197962,0,0,1,A,B,B,A,A,B,B,B,B,A
82.97982053,0,0,1,A,B,B,A,A,B,B,B,B,B
75.69157688,0,0,1,A,B,B,A,B,A,A,A,A,A
78.48222301,0,0,1,A,B,B,A,B,A,A,A,A,B
77.41337985,0,0,1,A,B,B,A,B,A,A,A,B,A
81.74472762,0,0,1,A,B,B,A,B,A,A,A,B,B
78.31088013,0,0,1,A,B,B,A,B,A,A,B,A,A
81.35011904,0,0,1,A,B,B,A,B,A,A,B,A,B
79.80375386,0,0,1,A,B,B,A,B,A,A,B,B,A
82.13884649,0,0,1,A,B,B,A,B,A,A,B,B,B
76.3098247,0,0,1,A,B,B,A,B,A,B,A,A,A
79.55870044,0,0,1,A,B,B,A,B,A,B,A,A,B
77.3420887,0,0,1,A,B,B,A,B,A,B,A,B,A
81.56216401,0,0,1,A,B,B,A,B,A,B,A,B,B
78.09391523,0,0,1,A,B,B,A,B,A,B,B,A,A
81.87920456,0,0,1,A,B,B,A,B,A,B,B,A,B
80.38103244,0,0,1,A,B,B,A,B,A,B,B,B,A
84.18129527,0,0,1,A,B,B,A,B,A,B,B,B,B
76.4251352,0,0,1,A,B,B,A,B,B,A,A,A,A
79.84028976,0,0,1,A,B,B,A,B,B,A,A,A,B
78.94898787,0,0,1,A,B,B,A,B,B,A,A,B,A
82.14018991,0,0,1,A,B,B,A,B,B,A,A,B,B
79.07567418,0,0,1,A,B,B,A,B,B,A,B,A,A
83.51313981,0,0,1,A,B,B,A,B,B,A,B,A,B
81.3665757,0,0,1,A,B,B,A,B,B,A,B,B,A
85.0804876,0,0,1,A,B,B,A,B,B,A,B,B,B
77.9149482,0,0,1,A,B,B,A,B,B,B,A,A,A
81.92565938,0,0,1,A,B,B,A,B,B,B,A,A,B
80.11296758,0,0,1,A,B,B,A,B,B,B,A,B,A
82.22714934,0,0,1,A,B,B,A,B,B,B,A,B,B
79.88509937,0,0,1,A,B,B,A,B,B,B,B,A,A
82.26383998,0,0,1,A,B,B,A,B,B,B,B,A,B
83.37995169,0,0,1,A,B,B,A,B,B,B,B,B,A
85.53131614,0,0,1,A,B,B,A,B,B,B,B,B,B
75.45139638,0,0,1,A,B,B,B,A,A,A,A,A,A
79.76610213,0,0,1,A,B,B,B,A,A,A,A,A,B
78.6085581,0,0,1,A,B,B,B,A,A,A,A,B,A
80.1275237,0,0,1,A,B,B,B,A,A,A,A,B,B
80.02623891,0,0,1,A,B,B,B,A,A,A,B,A,A
81.01677067,0,0,1,A,B,B,B,A,A,A,B,A,B
80.81378701,0,0,1,A,B,B,B,A,A,A,B,B,A
83.37410137,0,0,1,A,B,B,B,A,A,A,B,B,B
76.81787406,0,0,1,A,B,B,B,A,A,B,A,A,A
79.23407988,0,0,1,A,B,B,B,A,A,B,A,A,B
79.5693849,0,0,1,A,B,B,B,A,A,B,A,B,A
82.45074209,0,0,1,A,B,B,B,A,A,B,A,B,B
79.67695719,0,0,1,A,B,B,B,A,A,B,B,A,A
82.43685144,0,0,1,A,B,B,B,A,A,B,B,A,B
81.44955997,0,0,1,A,B,B,B,A,A,B,B,B,A
85.25487023,0,0,1,A,B,B,B,A,A,B,B,B,B
77.67615164,0,0,1,A,B,B,B,A,B,A,A,A,A
80.55581646,0,0,1,A,B,B,B,A,B,A,A,A,B
79.76122779,0,0,1,A,B,B,B,A,B,A,A,B,A
83.80206276,0,0,1,A,B,B,B,A,B,A,A,B,B
78.28988854,0,0,1,A,B,B,B,A,B,A,B,A,A
82.94422636,0,0,1,A,B,B,B,A,B,A,B,A,B
81.96416964,0,0,1,A,B,B,B,A,B,A,B,B,A
85.09253763,0,0,1,A,B,B,B,A,B,A,B,B,B
76.72662594,0,0,1,A,B,B,B,A,B,B,A,A,A
81.04881522,0,0,1,A,B,B,B,A,B,B,A,A,B
80.11317386,0,0,1,A,B,B,B,A,B,B,A,B,A
82.8815942,0,0,1,A,B,B,B,A,B,B,A,B,B
80.96615487,0,0,1,A,B,B,B,A,B,B,B,A,A
84.55425515,0,0,1,A,B,B,B,A,B,B,B,A,B
84.05458061,0,0,1,A,B,B,B,A,B,B,B,B,A
84.87263729,0,0,1,A,B,B,B,A,B,B,B,B,B
79.05217548,0,0,1,A,B,B,B,B,A,A,A,A,A
81.33262321,0,0,1,A,B,B,B,B,A,A,A,A,B
81.00914112,0,0,1,A,B,B,B,B,A,A,A,B,A
83.0933675,0,0,1,A,B,B,B,B,A,A,A,B,B
81.47386393,0,0,1,A,B,B,B,B,A,A,B,A,A
85.50486612,0,0,1,A,B,B,B,B,A,A,B,A,B
83.74243879,0,0,1,A,B,B,B,B,A,A,B,B,A
86.33240316,0,0,1,A,B,B,B,B,A,A,B,B,B
77.89685768,0,0,1,A,B,B,B,B,A,B,A,A,A
82.64883421,0,0,1,A,B,B,B,B,A,B,A,A,B
80.54994738,0,0,1,A,B,B,B,B,A,B,A,B,A
85.0360968,0,0,1,A,B,B,B,B,A,B,A,B,B
82.43100624,0,0,1,A,B,B,B,B,A,B,B,A,A
84.60236871,0,0,1,A,B,B,B,B,A,B,B,A,B
84.10735256,0,0,1,A,B,B,B,B,A,B,B,B,A
87.88187647,0,0,1,A,B,B,B,B,A,B,B,B,B
80.22919749,0,0,1,A,B,B,B,B,B,A,A,A,A
81.24030271,0,0,1,A,B,B,B,B,B,A,A,A,B
81.31222242,0,0,1,A,B,B,B,B,B,A,A,B,A
85.04662764,0,0,1,A,B,B,B,B,B,A,A,B,B
82.65227949,0,0,1,A,B,B,B,B,B,A,B,A,A
86.3740896,0,0,1,A,B,B,B,B,B,A,B,A,B
84.6057529,0,0,1,A,B,B,B,B,B,A,B,B,A
88.12123278,0,0,1,A,B,B,B,B,B,A,B,B,B
81.07288691,0,0,1,A,B,B,B,B,B,B,A,A,A
83.77766922,0,0,1,A,B,B,B,B,B,B,A,A,B
83.32214354,0,0,1,A,B,B,B,B,B,B,A,B,A
86.05887778,0,0,1,A,B,B,B,B,B,B,A,B,B
82.03935988,0,0,1,A,B,B,B,B,B,B,B,A,A
86.07422943,0,0,1,A,B,B,B,B,B,B,B,A,B
86.1096199,0,0,1,A,B,B,B,B,B,B,B,B,A
88.42603894,0,0,1,A,B,B,B,B,B,B,B,B,B
69.62538535,0,0,1,B,A,A,A,A,A,A,A,A,A
72.79518275,0,0,1,B,A,A,A,A,A,A,A,A,B
71.92011675,0,0,1,B,A,A,A,A,A,A,A,B,A
73.73164338,0,0,1,B,A,A,A,A,A,A,A,B,B
72.38393995,0,0,1,B,A,A,A,A,A,A,B,A,A
76.27665012,0,0,1,B,A,A,A,A,A,A,B,A,B
73.63017124,0,0,1,B,A,A,A,A,A,A,B,B,A
77.9193154,0,0,1,B,A,A,A,A,A,A,B,B,B
69.84830762,0,0,1,B,A,A,A,A,A,B,A,A,A
73.47969386,0,0,1,B,A,A,A,A,A,B,A,A,B
71.37536934,0,0,1,B,A,A,A,A,A,B,A,B,A
76.10563279,0,0,1,B,A,A,A,A,A,B,A,B,B
73.26215725,0,0,1,B,A,A,A,A,A,B,B,A,A
76.02137652,0,0,1,B,A,A,A,A,A,B,B,A,B
74.40079786,0,0,1,B,A,A,A,A,A,B,B,B,A
78.1694563,0,0,1,B,A,A,A,A,A,B,B,B,B
69.95984768,0,0,1,B,A,A,A,A,B,A,A,A,A
73.3135152,0,0,1,B,A,A,A,A,B,A,A,A,B
72.80748695,0,0,1,B,A,A,A,A,B,A,A,B,A
76.00616333,0,0,1,B,A,A,A,A,B,A,A,B,B
74.58102177,0,0,1,B,A,A,A,A,B,A,B,A,A
76.54868363,0,0,1,B,A,A,A,A,B,A,B,A,B
75.98158025,0,0,1,B,A,A,A,A,B,A,B,B,A
80.0309624,0,0,1,B,A,A,A,A,B,A,B,B,B
71.30338968,0,0,1,B,A,A,A,A,B,B,A,A,A
75.36862877,0,0,1,B,A,A,A,A,B,B,A,A,B
73.21112669,0,0,1,B,A,A,A,A,B,B,A,B,A
77.41805435,0,0,1,B,A,A,A,A,B,B,A,B,B
74.17040912,0,0,1,B,A,A,A,A,B,B,B,A,A
77.6061628,0,0,1,B,A,A,A,A,B,B,B,A,B
76.58114993,0,0,1,B,A,A,A,A,B,B,B,B,A
80.2291179,0,0,1,B,A,A,A,A,B,B,B,B,B
71.2317063,0,0,1,B,A,A,A,B,A,A,A,A,A
76.1707436,0,0,1,B,A,A,A,B,A,A,A,A,B
75.43397022,0,0,1,B,A,A,A,B,A,A,A,B,A
78.08890709,0,0,1,B,A,A,A,B,A,A,A,B,B
74.98661834,0,0,1,B,A,A,A,B,A,A,B,A,A
78.50817991,0,0,1,B,A,A,A,B,A,A,B,A,B
77.83293105,0,0,1,B,A,A,A,B,A,A,B,B,A
80.9222307,0,0,1,B,A,A,A,B,A,A,B,B,B
71.02111132,0,0,1,B,A,A,A,B,A,B,A,A,A
77.03783775,0,0,1,B,A,A,A,B,A,B,A,A,B
75.54400477,0,0,1,B,A,A,A,B,A,B,A,B,A
77.63441501,0,0,1,B,A,A,A,B,A,B,A,B,B
75.92802089,0,0,1,B,A,A,A,B,A,B,B,A,A
78.2747765,0,0,1,B,A,A,A,B,A,B,B,A,B
76.54532683,0,0,1,B,A,A,A,B,A,B,B,B,A
81.54898045,0,0,1,B,A,A,A,B,A,B,B,B,B
73.56675265,0,0,1,B,A,A,A,B,B,A,A,A,A
75.25919127,0,0,1,B,A,A,A,B,B,A,A,A,B
74.96053395,0,0,1,B,A,A,A,B,B,A,A,B,A
78.55490379,0,0,1,B,A,A,A,B,B,A,A,B,B
75.69653576,0,0,1,B,A,A,A,B,B,A,B,A,A
80.11028111,0,0,1,B,A,A,A,B,B,A,B,A,B
78.85267192,0,0,1,B,A,A,A,B,B,A,B,B,A
81.86148717,0,0,1,B,A,A,A,B,B,A,B,B,B
74.42913246,0,0,1,B,A,A,A,B,B,B,A,A,A
77.79047132,0,0,1,B,A,A,A,B,B,B,A,A,B
77.92007723,0,0,1,B,A,A,A,B,B,B,A,B,A
79.80106569,0,0,1,B,A,A,A,B,B,B,A,B,B
76.703923,0,0,1,B,A,A,A,B,B,B,B,A,A
80.37986402,0,0,1,B,A,A,A,B,B,B,B,A,B
79.56893609,0,0,1,B,A,A,A,B,B,B,B,B,A
82.47727542,0,0,1,B,A,A,A,B,B,B,B,B,B
72.92404673,0,0,1,B,A,A,B,A,A,A,A,A,A
76.89710951,0,0,1,B,A,A,B,A,A,A,A,A,B
73.68899077,0,0,1,B,A,A,B,A,A,A,A,B,A
76.9872279,0,0,1,B,A,A,B,A,A,A,A,B,B
75.65377946,0,0,1,B,A,A,B,A,A,A,B,A,A
78.92641684,0,0,1,B,A,A,B,A,A,A,B,A,B
78.09664888,0,0,1,B,A,A,B,A,A,A,B,B,A
81.12638332,0,0,1,B,A,A,B,A,A,A,B,B,B
74.7968181,0,0,1,B,A,A,B,A,A,B,A,A,A
76.06902982,0,0,1,B,A,A,B,A,A,B,A,A,B
75.18832813,0,0,1,B,A,A,B,A,A,B,A,B,A
78.58935732,0,0,1,B,A,A,B,A,A,B,A,B,B
76.11754561,0,0,1,B,A,A,B,A,A,B,B,A,A
79.82070182,0,0,1,B,A,A,B,A,A,B,B,A,B
79.01592206,0,0,1,B,A,A,B,A,A,B,B,B,A
81.51512284,0,0,1,B,A,A,B,A,A,B,B,B,B
74.98636755,0,0,1,B,A,A,B,A,B,A,A,A,A
78.48366821,0,0,1,B,A,A,B,A,B,A,A,A,B
76.70076034,0,0,1,B,A,A,B,A,B,A,A,B,A
80.22869622,0,0,1,B,A,A,B,A,B,A,A,B,B
76.11196517,0,0,1,B,A,A,B,A,B,A,B,A,A
80.16555402,0,0,1,B,A,A,B,A,B,A,B,A,B
77.4196926,0,0,1,B,A,A,B,A,B,A,B,B,A
81.58872029,0,0,1,B,A,A,B,A,B,A,B,B,B
75.3784506,0,0,1,B,A,A,B,A,B,B,A,A,A
77.5512653,0,0,1,B,A,A,B,A,B,B,A,A,B
78.15347651,0,0,1,B,A,A,B,A,B,B,A,B,A
80.61289464,0,0,1,B,A,A,B,A,B,B,A,B,B
77.27829218,0,0,1,B,A,A,B,A,B,B,B,A,A
81.25705707,0,0,1,B,A,A,B,A,B,B,B,A,B
79.6264659,0,0,1,B,A,A,B,A,B,B,B,B,A
